"denom","timestamp","price","marketCap","dayVolume"
"ucmdx",1660629600000,0.221497,8218180,26570.4
"ucmdx",1660633200000,0.222856,8268620,27459.3
"ucmdx",1660636800000,0.22412,8325970,24990
"ucmdx",1660640400000,0.223495,8305940,25027.5
"ucmdx",1660644000000,0.226358,8395400,25589.1
"ucmdx",1660647600000,0.225406,8359300,22061.7
"ucmdx",1660651200000,0.225747,8361140,24508.3
"ucrbrus",1659970800000,0.0000188036,0,5360
"ucrbrus",1659974400000,0.0000188911,0,4896.29
"ucrbrus",1659978000000,0.0000191776,0,4900.48
"ucrbrus",1659981600000,0.0000190722,0,4953.55
"ucrbrus",1659985200000,0.0000226509,0,8032.16
"ucrbrus",1659988800000,0.0000193549,0,9420.28
"ucrbrus",1659992400000,0.0000196124,0,8637.05
"ucrbrus",1659996000000,0.0000195995,0,8730.7
"ucrbrus",1659999600000,0.0000198479,0,8775.83
"ucrbrus",1660003200000,0.0000200165,0,8594.73
"ucrbrus",1660006800000,0.0000201047,0,8568.91
"ucrbrus",1660010400000,0.0000200666,0,8445.54
"ucrbrus",1660014000000,0,0,0
"ucrbrus",1660017600000,0,0,0
"ucrbrus",1660021200000,0,0,0
"ucrbrus",1660024800000,0,0,0
"ucrbrus",1660028400000,0,0,0
"ucrbrus",1660032000000,0,0,0
"ucrbrus",1660035600000,0,0,0
"ucrbrus",1660039200000,0,0,0
"ucrbrus",1660042800000,0,0,0
"ucrbrus",1660046400000,0,0,0
"ucrbrus",1660050000000,0.0000188282,0,9366.25
"ucrbrus",1660053600000,0.000018712,0,8528.93
"ucrbrus",1660057200000,0.0000180172,0,8750.35
"ucrbrus",1660060800000,0.0000185691,0,9000.18
"ucrbrus",1660064400000,0.0000185878,0,8941.82
"ucrbrus",1660068000000,0.0000185316,0,8856.86
"ucrbrus",1660071600000,0.0000185189,0,5811.88
"ucrbrus",1660075200000,0.0000184555,0,5824.23
"ucrbrus",1660078800000,0.0000181712,0,3799.99
"ucrbrus",1660082400000,0.0000183409,0,3835.8
"ucrbrus",1660086000000,0.000017735,0,3512.22
"ucrbrus",1660089600000,0.0000176205,0,3503.12
"ucrbrus",1660093200000,0.0000171168,0,3298.56
"ucrbrus",1660096800000,0.0000169965,0,3206.24
"ucrbrus",1660100400000,0.0000167891,0,3256.16
"ucrbrus",1660104000000,0.0000168747,0,3061.23
"ucrbrus",1660107600000,0.000018268,0,3626.99
"ucrbrus",1660111200000,0.0000182801,0,3569.03
"ucrbrus",1660114800000,0.0000182004,0,3453.01
"ucrbrus",1660118400000,0.0000182416,0,3578.4
"ucrbrus",1660122000000,0.0000180515,0,3636.62
"ucrbrus",1660125600000,0.0000179417,0,3532.06
"ucrbrus",1660129200000,0.0000175847,0,3612.38
"ucrbrus",1660132800000,0.0000183876,0,3748.62
"ucrbrus",1660136400000,0.0000181398,0,3485.29
"ucrbrus",1660140000000,0.0000188718,0,3851.3
"ucrbrus",1660143600000,0.000018649,0,3563.25
"ucrbrus",1660147200000,0.0000184377,0,3269.13
"ucrbrus",1660150800000,0.0000180915,0,3224.37
"ucrbrus",1660154400000,0.0000164815,0,4014.86
"ucrbrus",1660158000000,0.0000163402,0,4007.92
"ucrbrus",1660161600000,0.0000160044,0,4096.74
"ucrbrus",1660165200000,0.0000160186,0,4219.65
"ucrbrus",1660168800000,0.0000167171,0,4631.04
"ucrbrus",1660172400000,0.0000170287,0,4960.66
"ucrbrus",1660176000000,0.0000169689,0,4962.03
"ucrbrus",1660179600000,0.0000170831,0,4941.86
"ucrbrus",1660183200000,0.0000168196,0,4996.35
"ucrbrus",1660186800000,0.0000167951,0,4900.47
"ucrbrus",1660190400000,0.0000169109,0,4927.78
"ucrbrus",1660194000000,0.0000169914,0,4292.96
"ucrbrus",1660197600000,0.0000176325,0,4441.07
"ucrbrus",1660201200000,0.0000175478,0,4423.88
"ucrbrus",1660204800000,0.0000172366,0,4366.44
"ucrbrus",1660208400000,0.0000171462,0,4376.35
"ucrbrus",1660212000000,0.0000173091,0,4417.55
"ucrbrus",1660215600000,0.0000172072,0,4429.86
"ucrbrus",1660219200000,0.0000172441,0,3995.27
"ucrbrus",1660222800000,0.0000176714,0,3838.06
"ucrbrus",1660226400000,0.0000173562,0,3837.62
"ucrbrus",1660230000000,0.0000172602,0,3960.01
"ucrbrus",1660233600000,0.0000169886,0,3911.33
"ucrbrus",1660237200000,0.000016699,0,3939.47
"ucrbrus",1660240800000,0.0000165387,0,3229.47
"ucrbrus",1660244400000,0.000016212,0,3358.22
"ucrbrus",1660248000000,0.0000161459,0,3280.05
"ucrbrus",1660251600000,0.0000159358,0,3453.61
"ucrbrus",1660255200000,0.0000159529,0,2867.39
"ucrbrus",1660258800000,0.0000159358,0,2514.67
"ucrbrus",1660262400000,0.0000156655,0,2458.71
"ucrbrus",1660266000000,0.0000156788,0,2464.64
"ucrbrus",1660269600000,0.0000154177,0,2463.02
"ucrbrus",1660273200000,0.0000155653,0,2453.59
"ucrbrus",1660276800000,0.0000155591,0,2457.01
"ucrbrus",1660280400000,0.0000154539,0,2514.65
"ucrbrus",1660284000000,0.0000151814,0,2472.32
"ucrbrus",1660287600000,0.000013572,0,3252.82
"ucrbrus",1660291200000,0.000013483,0,3309.59
"ucrbrus",1660294800000,0.0000135421,0,3262.08
"ucrbrus",1660298400000,0.000014078,0,3366.7
"ucrbrus",1660302000000,0.0000138714,0,3359.96
"ucrbrus",1660305600000,0.0000137209,0,3365.47
"ucrbrus",1660309200000,0.0000137631,0,2877.44
"ucrbrus",1660312800000,0.0000134112,0,2691.16
"ucrbrus",1660316400000,0.0000135888,0,2636.84
"ucrbrus",1660320000000,0.0000139497,0,2765.57
"ucrbrus",1660323600000,0.0000138834,0,2786.56
"ucrbrus",1660327200000,0.0000137317,0,2777.91
"ucrbrus",1660330800000,0.0000132685,0,2711.42
"ucrbrus",1660334400000,0.0000133062,0,2748.37
"ucrbrus",1660338000000,0.000013559,0,2692.31
"ucrbrus",1660341600000,0.0000133278,0,2812.64
"ucrbrus",1660345200000,0.0000134039,0,2816
"ucrbrus",1660348800000,0.0000135311,0,2832.41
"ucrbrus",1660352400000,0.0000134042,0,2851.56
"ucrbrus",1660356000000,0.0000134082,0,3041.21
"ucrbrus",1660359600000,0.0000132424,0,2985.9
"ucrbrus",1660363200000,0.000014259,0,3588.19
"ucrbrus",1660366800000,0.000013835,0,3766.59
"ucrbrus",1660370400000,0.0000138157,0,3635.9
"ucrbrus",1660374000000,0.0000139811,0,2884.57
"ucrbrus",1660377600000,0.000014001,0,2782.39
"ucrbrus",1660381200000,0.0000136153,0,2907.44
"ucrbrus",1660384800000,0.000013608,0,2719.65
"ucrbrus",1660388400000,0.0000135401,0,2721.42
"ucrbrus",1660392000000,0.0000134732,0,2702.34
"ucrbrus",1660395600000,0.0000134313,0,2597.98
"ucrbrus",1660399200000,0.0000133015,0,2641.65
"ucrbrus",1660402800000,0.0000133316,0,2605.54
"ucrbrus",1660406400000,0.000013354,0,2443.59
"ucrbrus",1660410000000,0.0000130004,0,2435.61
"ucrbrus",1660413600000,0.0000131489,0,2365.98
"ucrbrus",1660417200000,0.0000117482,0,2892.49
"ucrbrus",1660420800000,0.0000116215,0,2926.03
"ucrbrus",1660424400000,0.0000113037,0,2991
"ucrbrus",1660428000000,0.0000112789,0,2871.53
"ucrbrus",1660431600000,0.0000112777,0,2830.5
"ucrbrus",1660435200000,0.0000112145,0,2815.91
"ucrbrus",1660438800000,0.0000117573,0,3122.85
"ucrbrus",1660442400000,0.0000126538,0,3447.08
"ucrbrus",1660446000000,0.0000127063,0,3351.12
"ucrbrus",1660449600000,0.0000125443,0,2817.49
"ucrbrus",1660453200000,0.0000124823,0,2567.61
"ucrbrus",1660456800000,0.0000125777,0,2580.86
"ucrbrus",1660460400000,0.0000125977,0,2601.56
"ucrbrus",1660464000000,0.0000127111,0,2615.72
"ucrbrus",1660467600000,0.0000125805,0,2515.59
"ucrbrus",1660471200000,0.0000126656,0,2583.68
"ucrbrus",1660474800000,0.0000125894,0,2572.19
"ucrbrus",1660478400000,0.0000124888,0,2582.15
"ucrbrus",1660482000000,0.00000766919,0,5697.19
"ucrbrus",1660485600000,0.00000809994,0,6148.23
"ucrbrus",1660489200000,0.00000835526,0,6251.18
"ucrbrus",1660492800000,0.00000854848,0,6364.41
"ucrbrus",1660496400000,0.00000855001,0,6237.07
"ucrbrus",1660500000000,0.00000851835,0,6288.26
"ucrbrus",1660503600000,0.00000852107,0,5670.34
"ucrbrus",1660507200000,0.00000858328,0,5625.41
"ucrbrus",1660510800000,0.00000858197,0,5447.61
"ucrbrus",1660514400000,0.00000865588,0,5464.45
"ucrbrus",1660518000000,0.00000864589,0,5493.84
"ucrbrus",1660521600000,0.00000860474,0,5488.56
"ucrbrus",1660525200000,0.00000868485,0,5196.4
"ucrbrus",1660528800000,0.00000882583,0,5300.3
"ucrbrus",1660532400000,0.0000089184,0,4962.97
"ucrbrus",1660536000000,0.00000889082,0,4884.96
"ucrbrus",1660539600000,0.0000088837,0,4909.96
"ucrbrus",1660543200000,0.00000909503,0,5079.02
"ucrbrus",1660546800000,0.00000872915,0,5382.9
"ucrbrus",1660550400000,0.00000895344,0,5550.26
"ucrbrus",1660554000000,0.0000089326,0,5699.91
"ucrbrus",1660557600000,0.00000903178,0,5660.26
"ucrbrus",1660561200000,0.00000913505,0,5748.41
"ucrbrus",1660564800000,0.00000917284,0,5804.86
"ucrbrus",1660568400000,0.00000911314,0,2813.05
"ucrbrus",1660572000000,0.0000092272,0,2350.28
"ucrbrus",1660575600000,0.00000933619,0,2311.22
"ucrbrus",1660579200000,0.00000937404,0,2213.95
"ucrbrus",1660582800000,0.0000103164,0,2735.17
"ucrbrus",1660586400000,0.00000964893,0,3411.9
"ucrbrus",1660590000000,0.00000930446,0,3849.39
"ucrbrus",1660593600000,0.0000100884,0,4356.4
"ucrbrus",1660597200000,0.0000093234,0,4884.67
"ucrbrus",1660600800000,0.00000920023,0,4932.51
"ucrbrus",1660604400000,0.00000905558,0,4833.93
"ucrbrus",1660608000000,0.00000902731,0,4844.1
"ucrbrus",1660611600000,0.00000891135,0,4994.73
"ucrbrus",1660615200000,0.00000954152,0,5398.4
"ucrbrus",1660618800000,0.0000095261,0,5279.04
"ucrbrus",1660622400000,0.00000918569,0,5112.34
"ucrbrus",1660626000000,0.00000917297,0,5116.41
"ucrbrus",1660629600000,0.00000900744,0,4966.94
"ucrbrus",1660633200000,0.00000907196,0,4682.85
"ucrbrus",1660636800000,0.00000904606,0,4514.21
"ucrbrus",1660640400000,0.00000902422,0,4272.9
"ucrbrus",1660644000000,0.00000910849,0,4238.73
"ucrbrus",1660647600000,0.00000907851,0,4233.27
"ucrbrus",1660651200000,0.00000911848,0,4227.7
"ucre",1659970800000,0,0,0
"ucre",1659974400000,0,0,0
"ucre",1659978000000,0,0,0
"ucre",1659981600000,0,0,0
"ucre",1659985200000,0,0,0
"ucre",1659988800000,0,0,0
"ucre",1659992400000,0,0,0
"ucre",1659996000000,0,0,0
"ucre",1659999600000,0,0,0
"ucre",1660003200000,0,0,0
"ucre",1660006800000,0,0,0
"ucre",1660010400000,0,0,0
"ucre",1660014000000,0,0,0
"ucre",1660017600000,0,0,0
"ucre",1660021200000,0,0,0
"ucre",1660024800000,0,0,0
"ucre",1660028400000,0,0,0
"ucre",1660032000000,0,0,0
"ucre",1660035600000,0,0,0
"ucre",1660039200000,0,0,0
"ucre",1660042800000,0,0,0
"ucre",1660046400000,0,0,0
"ucre",1660050000000,0,0,0
"ucre",1660053600000,0,0,0
"ucre",1660057200000,0,0,0
"ucre",1660060800000,0,0,0
"ucre",1660064400000,0,0,0
"ucre",1660068000000,0,0,0
"ucre",1660071600000,0,0,0
"ucre",1660075200000,0,0,0
"ucre",1660078800000,0,0,0
"ucre",1660082400000,0,0,0
"ucre",1660086000000,0,0,0
"ucre",1660089600000,0,0,0
"ucre",1660093200000,0,0,0
"ucre",1660096800000,0,0,0
"ucre",1660100400000,0,0,0
"ucre",1660104000000,0,0,0
"ucre",1660107600000,0,0,0
"ucre",1660111200000,0,0,0
"ucre",1660114800000,0,0,0
"ucre",1660118400000,0,0,0
"ucre",1660122000000,0,0,0
"ucre",1660125600000,0,0,0
"ucre",1660129200000,0,0,0
"ucre",1660132800000,0,0,0
"ucre",1660136400000,0,0,0
"ucre",1660140000000,0,0,0
"ucre",1660143600000,0,0,0
"ucre",1660147200000,0,0,0
"ucre",1660150800000,0,0,0
"ucre",1660154400000,0,0,0
"ucre",1660158000000,0,0,0
"ucre",1660161600000,0,0,0
"ucre",1660165200000,0,0,0
"ucre",1660168800000,0,0,0
"ucre",1660172400000,0,0,0
"ucre",1660176000000,0,0,0
"ucre",1660179600000,0,0,0
"ucre",1660183200000,0,0,0
"ucre",1660186800000,0,0,0
"ucre",1660190400000,0,0,0
"ucre",1660194000000,0,0,0
"ucre",1660197600000,0,0,0
"ucre",1660201200000,0,0,0
"ucre",1660204800000,0,0,0
"ucre",1660208400000,0,0,0
"ucre",1660212000000,0,0,0
"ucre",1660215600000,0,0,0
"ucre",1660219200000,0,0,0
"ucre",1660222800000,0,0,0
"ucre",1660226400000,0,0,0
"ucre",1660230000000,0,0,0
"ucre",1660233600000,0,0,0
"ucre",1660237200000,0,0,0
"ucre",1660240800000,0,0,0
"ucre",1660244400000,0,0,0
"ucre",1660248000000,0,0,0
"ucre",1660251600000,0,0,0
"ucre",1660255200000,0,0,0
"ucre",1660258800000,0,0,0
"ucre",1660262400000,0,0,0
"ucre",1660266000000,0,0,0
"ucre",1660269600000,0,0,0
"ucre",1660273200000,0,0,0
"ucre",1660276800000,0,0,0
"ucre",1660280400000,0,0,0
"ucre",1660284000000,0,0,0
"ucre",1660287600000,0,0,0
"ucre",1660291200000,0,0,0
"ucre",1660294800000,0,0,0
"ucre",1660298400000,0,0,0
"ucre",1660302000000,0,0,0
"ucre",1660305600000,0,0,0
"ucre",1660309200000,0,0,0
"ucre",1660312800000,0,0,0
"ucre",1660316400000,0,0,0
"ucre",1660320000000,0,0,0
"ucre",1660323600000,0,0,0
"ucre",1660327200000,0,0,0
"ucre",1660330800000,0,0,0
"ucre",1660334400000,0,0,0
"ucre",1660338000000,0,0,0
"ucre",1660341600000,0,0,0
"ucre",1660345200000,0,0,0
"ucre",1660348800000,0,0,0
"ucre",1660352400000,0,0,0
"ucre",1660356000000,0,0,0
"ucre",1660359600000,0,0,0
"ucre",1660363200000,0,0,0
"ucre",1660366800000,0,0,0
"ucre",1660370400000,0,0,0
"ucre",1660374000000,0,0,0
"ucre",1660377600000,0,0,0
"ucre",1660381200000,0,0,0
"ucre",1660384800000,0,0,0
"ucre",1660388400000,0,0,0
"ucre",1660392000000,0,0,0
"ucre",1660395600000,0,0,0
"ucre",1660399200000,0,0,0
"ucre",1660402800000,0,0,0
"ucre",1660406400000,0,0,0
"ucre",1660410000000,0,0,0
"ucre",1660413600000,0,0,0
"ucre",1660417200000,0,0,0
"ucre",1660420800000,0,0,0
"ucre",1660424400000,0,0,0
"ucre",1660428000000,0,0,0
"ucre",1660431600000,0,0,0
"ucre",1660435200000,0,0,0
"ucre",1660438800000,0,0,0
"ucre",1660442400000,0,0,0
"ucre",1660446000000,0,0,0
"ucre",1660449600000,0,0,0
"ucre",1660453200000,0,0,0
"ucre",1660456800000,0,0,0
"ucre",1660460400000,0,0,0
"ucre",1660464000000,0,0,0
"ucre",1660467600000,0,0,0
"ucre",1660471200000,0,0,0
"ucre",1660474800000,0,0,0
"ucre",1660478400000,0,0,0
"ucre",1660482000000,0,0,0
"ucre",1660485600000,0,0,0
"ucre",1660489200000,0,0,0
"ucre",1660492800000,0,0,0
"ucre",1660496400000,0,0,0
"ucre",1660500000000,0,0,0
"ucre",1660503600000,0,0,0
"ucre",1660507200000,0,0,0
"ucre",1660510800000,0,0,0
"ucre",1660514400000,0,0,0
"ucre",1660518000000,0,0,0
"ucre",1660521600000,0,0,0
"ucre",1660525200000,0,0,0
"ucre",1660528800000,0,0,0
"ucre",1660532400000,0,0,0
"ucre",1660536000000,0,0,0
"ucre",1660539600000,0,0,0
"ucre",1660543200000,0,0,0
"ucre",1660546800000,0,0,0
"ucre",1660550400000,0,0,0
"ucre",1660554000000,0,0,0
"ucre",1660557600000,0,0,0
"ucre",1660561200000,0,0,0
"ucre",1660564800000,0,0,0
"ucre",1660568400000,0,0,0
"ucre",1660572000000,0,0,0
"ucre",1660575600000,0,0,0
"ucre",1660579200000,0,0,0
"ucre",1660582800000,0,0,0
"ucre",1660586400000,0,0,0
"ucre",1660590000000,0,0,0
"ucre",1660593600000,0,0,0
"ucre",1660597200000,0,0,0
"ucre",1660600800000,0,0,0
"ucre",1660604400000,0,0,0
"ucre",1660608000000,0,0,0
"ucre",1660611600000,0,0,0
"ucre",1660615200000,0,0,0
"ucre",1660618800000,0,0,0
"ucre",1660622400000,0,0,0
"ucre",1660626000000,0,0,0
"ucre",1660629600000,0,0,0
"ucre",1660633200000,0,0,0
"ucre",1660636800000,0,0,0
"ucre",1660640400000,0,0,0
"ucre",1660644000000,0,0,0
"ucre",1660647600000,0,0,0
"ucre",1660651200000,0,0,0
"uctk",1659970800000,0,0,0
"uctk",1659974400000,0,0,0
"uctk",1659978000000,0,0,0
"uctk",1659981600000,0,0,0
"uctk",1659985200000,0,0,0
"uctk",1659988800000,0,0,0
"uctk",1659992400000,0,0,0
"uctk",1659996000000,0,0,0
"uctk",1659999600000,0,0,0
"uctk",1660003200000,0,0,0
"uctk",1660006800000,0,0,0
"uctk",1660010400000,0,0,0
"uctk",1660014000000,0,0,0
"uctk",1660017600000,0,0,0
"uctk",1660021200000,0,0,0
"uctk",1660024800000,0,0,0
"uctk",1660028400000,0,0,0
"uctk",1660032000000,0,0,0
"uctk",1660035600000,0,0,0
"uctk",1660039200000,0,0,0
"uctk",1660042800000,0,0,0
"uctk",1660046400000,0,0,0
"uctk",1660050000000,0,0,0
"uctk",1660053600000,0,0,0
"uctk",1660057200000,0,0,0
"uctk",1660060800000,0,0,0
"uctk",1660064400000,0,0,0
"uctk",1660068000000,0,0,0
"uctk",1660071600000,0,0,0
"uctk",1660075200000,0,0,0
"uctk",1660078800000,0,0,0
"uctk",1660082400000,0,0,0
"uctk",1660086000000,0,0,0
"uctk",1660089600000,0,0,0
"uctk",1660093200000,0,0,0
"uctk",1660096800000,0,0,0
"uctk",1660100400000,0,0,0
"uctk",1660104000000,0,0,0
"uctk",1660107600000,0,0,0
"uctk",1660111200000,0,0,0
"uctk",1660114800000,0,0,0
"uctk",1660118400000,0,0,0
"uctk",1660122000000,0,0,0
"uctk",1660125600000,0,0,0
"uctk",1660129200000,0,0,0
"uctk",1660132800000,0,0,0
"uctk",1660136400000,0,0,0
"uctk",1660140000000,0,0,0
"uctk",1660143600000,0,0,0
"uctk",1660147200000,0,0,0
"uctk",1660150800000,0,0,0
"uctk",1660154400000,0,0,0
"uctk",1660158000000,0,0,0
"uctk",1660161600000,0,0,0
"uctk",1660165200000,0,0,0
"uctk",1660168800000,0,0,0
"uctk",1660172400000,0,0,0
"uctk",1660176000000,0,0,0
"uctk",1660179600000,0,0,0
"uctk",1660183200000,0,0,0
"uctk",1660186800000,0,0,0
"uctk",1660190400000,0,0,0
"uctk",1660194000000,0,0,0
"uctk",1660197600000,0,0,0
"uctk",1660201200000,0,0,0
"uctk",1660204800000,0,0,0
"uctk",1660208400000,0,0,0
"uctk",1660212000000,0,0,0
"uctk",1660215600000,0,0,0
"uctk",1660219200000,0,0,0
"uctk",1660222800000,0,0,0
"uctk",1660226400000,0,0,0
"uctk",1660230000000,0,0,0
"uctk",1660233600000,0,0,0
"uctk",1660237200000,0,0,0
"uctk",1660240800000,0,0,0
"uctk",1660244400000,0,0,0
"uctk",1660248000000,0,0,0
"uctk",1660251600000,0,0,0
"uctk",1660255200000,0,0,0
"uctk",1660258800000,0,0,0
"uctk",1660262400000,0,0,0
"uctk",1660266000000,0,0,0
"uctk",1660269600000,0,0,0
"uctk",1660273200000,0,0,0
"uctk",1660276800000,0,0,0
"uctk",1660280400000,0,0,0
"uctk",1660284000000,0,0,0
"uctk",1660287600000,0,0,0
"uctk",1660291200000,0,0,0
"uctk",1660294800000,0,0,0
"uctk",1660298400000,0,0,0
"uctk",1660302000000,0,0,0
"uctk",1660305600000,0,0,0
"uctk",1660309200000,0,0,0
"uctk",1660312800000,0,0,0
"uctk",1660316400000,0,0,0
"uctk",1660320000000,0,0,0
"uctk",1660323600000,0,0,0
"uctk",1660327200000,0,0,0
"uctk",1660330800000,0,0,0
"uctk",1660334400000,0,0,0
"uctk",1660338000000,0,0,0
"uctk",1660341600000,0,0,0
"uctk",1660345200000,0,0,0
"uctk",1660348800000,0,0,0
"uctk",1660352400000,0,0,0
"uctk",1660356000000,0,0,0
"uctk",1660359600000,0,0,0
"uctk",1660363200000,0,0,0
"uctk",1660366800000,0,0,0
"uctk",1660370400000,0,0,0
"uctk",1660374000000,0,0,0
"uctk",1660377600000,0,0,0
"uctk",1660381200000,0,0,0
"uctk",1660384800000,0,0,0
"uctk",1660388400000,0,0,0
"uctk",1660392000000,0,0,0
"uctk",1660395600000,0,0,0
"uctk",1660399200000,0,0,0
"uctk",1660402800000,0,0,0
"uctk",1660406400000,0,0,0
"uctk",1660410000000,0,0,0
"uctk",1660413600000,0,0,0
"uctk",1660417200000,0,0,0
"uctk",1660420800000,0,0,0
"uctk",1660424400000,0,0,0
"uctk",1660428000000,0,0,0
"uctk",1660431600000,0,0,0
"uctk",1660435200000,0,0,0
"uctk",1660438800000,0,0,0
"uctk",1660442400000,0,0,0
"uctk",1660446000000,0,0,0
"uctk",1660449600000,0,0,0
"uctk",1660453200000,0,0,0
"uctk",1660456800000,0,0,0
"uctk",1660460400000,0,0,0
"uctk",1660464000000,0,0,0
"uctk",1660467600000,0,0,0
"uctk",1660471200000,0,0,0
"uctk",1660474800000,0,0,0
"uctk",1660478400000,0,0,0
"uctk",1660482000000,0,0,0
"uctk",1660485600000,0,0,0
"uctk",1660489200000,0,0,0
"uctk",1660492800000,0,0,0
"uctk",1660496400000,0,0,0
"uctk",1660500000000,0,0,0
"uctk",1660503600000,0,0,0
"uctk",1660507200000,0,0,0
"uctk",1660510800000,0,0,0
"uctk",1660514400000,0,0,0
"uctk",1660518000000,0,0,0
"uctk",1660521600000,0,0,0
"uctk",1660525200000,0,0,0
"uctk",1660528800000,0,0,0
"uctk",1660532400000,0,0,0
"uctk",1660536000000,0,0,0
"uctk",1660539600000,0,0,0
"uctk",1660543200000,0,0,0
"uctk",1660546800000,0,0,0
"uctk",1660550400000,0,0,0
"uctk",1660554000000,0,0,0
"uctk",1660557600000,0,0,0
"uctk",1660561200000,0,0,0
"uctk",1660564800000,0,0,0
"uctk",1660568400000,0,0,0
"uctk",1660572000000,0,0,0
"uctk",1660575600000,0,0,0
"uctk",1660579200000,0,0,0
"uctk",1660582800000,0,0,0
"uctk",1660586400000,0,0,0
"uctk",1660590000000,0,0,0
"uctk",1660593600000,0,0,0
"uctk",1660597200000,0,0,0
"uctk",1660600800000,0,0,0
"uctk",1660604400000,0,0,0
"uctk",1660608000000,0,0,0
"uctk",1660611600000,0,0,0
"uctk",1660615200000,0,0,0
"uctk",1660618800000,0,0,0
"uctk",1660622400000,0,0,0
"uctk",1660626000000,0,0,0
"uctk",1660629600000,0,0,0
"uctk",1660633200000,0,0,0
"uctk",1660636800000,0,0,0
"uctk",1660640400000,0,0,0
"uctk",1660644000000,0,0,0
"uctk",1660647600000,0,0,0
"uctk",1660651200000,0,0,0
"udarc",1659970800000,0,0,0
"udarc",1659974400000,0,0,0
"udarc",1659978000000,0,0,0
"udarc",1659981600000,0,0,0
"udarc",1659985200000,0,0,0
"udarc",1659988800000,0,0,0
"udarc",1659992400000,0,0,0
"udarc",1659996000000,0,0,0
"udarc",1659999600000,0,0,0
"udarc",1660003200000,0,0,0
"udarc",1660006800000,0,0,0
"udarc",1660010400000,0,0,0
"udarc",1660014000000,0,0,0
"udarc",1660017600000,0,0,0
"udarc",1660021200000,0,0,0
"udarc",1660024800000,0,0,0
"udarc",1660028400000,0,0,0
"udarc",1660032000000,0,0,0
"udarc",1660035600000,0,0,0
"udarc",1660039200000,0,0,0
"udarc",1660042800000,0,0,0
"udarc",1660046400000,0,0,0
"udarc",1660050000000,0,0,0
"udarc",1660053600000,0,0,0
"udarc",1660057200000,0,0,0
"udarc",1660060800000,0,0,0
"udarc",1660064400000,0,0,0
"udarc",1660068000000,0,0,0
"udarc",1660071600000,0,0,0
"udarc",1660075200000,0,0,0
"udarc",1660078800000,0,0,0
"udarc",1660082400000,0,0,0
"udarc",1660086000000,0,0,0
"udarc",1660089600000,0,0,0
"udarc",1660093200000,0,0,0
"udarc",1660096800000,0,0,0
"udarc",1660100400000,0,0,0
"udarc",1660104000000,0,0,0
"udarc",1660107600000,0,0,0
"udarc",1660111200000,0,0,0
"udarc",1660114800000,0,0,0
"udarc",1660118400000,0,0,0
"udarc",1660122000000,0,0,0
"udarc",1660125600000,0,0,0
"udarc",1660129200000,0,0,0
"udarc",1660132800000,0,0,0
"udarc",1660136400000,0,0,0
"udarc",1660140000000,0,0,0
"udarc",1660143600000,0,0,0
"udarc",1660147200000,0,0,0
"udarc",1660150800000,0,0,0
"udarc",1660154400000,0,0,0
"udarc",1660158000000,0,0,0
"udarc",1660161600000,0,0,0
"udarc",1660165200000,0,0,0
"udarc",1660168800000,0,0,0
"udarc",1660172400000,0,0,0
"udarc",1660176000000,0,0,0
"udarc",1660179600000,0,0,0
"udarc",1660183200000,0,0,0
"udarc",1660186800000,0,0,0
"udarc",1660190400000,0,0,0
"udarc",1660194000000,0,0,0
"udarc",1660197600000,0,0,0
"udarc",1660201200000,0,0,0
"udarc",1660204800000,0,0,0
"udarc",1660208400000,0,0,0
"udarc",1660212000000,0,0,0
"udarc",1660215600000,0,0,0
"udarc",1660219200000,0,0,0
"udarc",1660222800000,0,0,0
"udarc",1660226400000,0,0,0
"udarc",1660230000000,0,0,0
"udarc",1660233600000,0,0,0
"udarc",1660237200000,0,0,0
"udarc",1660240800000,0,0,0
"udarc",1660244400000,0,0,0
"udarc",1660248000000,0,0,0
"udarc",1660251600000,0,0,0
"udarc",1660255200000,0,0,0
"udarc",1660258800000,0,0,0
"udarc",1660262400000,0,0,0
"udarc",1660266000000,0,0,0
"udarc",1660269600000,0,0,0
"udarc",1660273200000,0,0,0
"udarc",1660276800000,0,0,0
"udarc",1660280400000,0,0,0
"udarc",1660284000000,0,0,0
"udarc",1660287600000,0,0,0
"udarc",1660291200000,0,0,0
"udarc",1660294800000,0,0,0
"udarc",1660298400000,0,0,0
"udarc",1660302000000,0,0,0
"udarc",1660305600000,0,0,0
"udarc",1660309200000,0,0,0
"udarc",1660312800000,0,0,0
"udarc",1660316400000,0,0,0
"udarc",1660320000000,0,0,0
"udarc",1660323600000,0,0,0
"udarc",1660327200000,0,0,0
"udarc",1660330800000,0,0,0
"udarc",1660334400000,0,0,0
"udarc",1660338000000,0,0,0
"udarc",1660341600000,0,0,0
"udarc",1660345200000,0,0,0
"udarc",1660348800000,0,0,0
"udarc",1660352400000,0,0,0
"udarc",1660356000000,0,0,0
"udarc",1660359600000,0,0,0
"udarc",1660363200000,0,0,0
"udarc",1660366800000,0,0,0
"udarc",1660370400000,0,0,0
"udarc",1660374000000,0,0,0
"udarc",1660377600000,0,0,0
"udarc",1660381200000,0,0,0
"udarc",1660384800000,0,0,0
"udarc",1660388400000,0,0,0
"udarc",1660392000000,0,0,0
"udarc",1660395600000,0,0,0
"udarc",1660399200000,0,0,0
"udarc",1660402800000,0,0,0
"udarc",1660406400000,0,0,0
"udarc",1660410000000,0,0,0
"udarc",1660413600000,0,0,0
